# Menlo Systems GmbH TERAScan++
# Program Version 1.0.96
# Start: 3242 ps, Average over 67108 waveforms. Timestamp: 2017-10-16T15:54:40
# Window type: Tukey, parameters: alpha = 0.1
# Time [ps]	THz Signal [a.u.]
3300.6	5.3027046
3300.65	6.0786904
3300.7	6.9688753
3300.75	7.9801073
3300.8	9.0804954
3300.85	10.268069
3300.9	11.494081
3300.95	12.739302
3301	13.977183
3301.05	15.190449
3301.1	16.351373
3301.15	17.445783
3301.2	18.455751
3301.25	19.369511
3301.3	20.187304
3301.35	20.894014
3301.4	21.441942
3301.45	21.837829
3301.5	22.066468
3301.55	22.143173
3301.6	22.067823
3301.65	21.880499
3301.7	21.600344
3301.75	21.288368
3301.8	20.982611
3301.85	20.721292
3301.9	20.487433
3301.95	20.293986
3302	20.107564
3302.05	19.91615
3302.1	19.679334
3302.15	19.393159
3302.2	19.030371
3302.25	18.592416
3302.3	18.060256
3302.35	17.428613
3302.4	16.69096
3302.45	15.838502
3302.5	14.875481
3302.55	13.84247
3302.6	12.754257
3302.65	11.668176
3302.7	10.595293
3302.75	9.5659186
3302.8	8.5590113
3302.85	7.5578789
3302.9	6.4941561
3302.95	5.3255523
3303	3.9787643
3303.05	2.3990367
3303.1	0.57043857
3303.15	-1.5127677
3303.2	-3.8184433
3303.25	-6.2618796
3303.3	-8.7616957
3303.35	-11.195119
3303.4	-13.468054
3303.45	-15.473021
3303.5	-17.153237
3303.55	-18.474177
3303.6	-19.436927
3303.65	-20.062566
3303.7	-20.39751
3303.75	-20.502581
3303.8	-20.442213
3303.85	-20.261312
3303.9	-20.019895
3303.95	-19.736797
3304	-19.453874
3304.05	-19.180536
3304.1	-18.940643
3304.15	-18.744073
3304.2	-18.604406
3304.25	-18.501037
3304.3	-18.434395
3304.35	-18.362035
3304.4	-18.275237
3304.45	-18.139146
3304.5	-17.940646
3304.55	-17.673585
3304.6	-17.35388
3304.65	-16.986617
3304.7	-16.625802
3304.75	-16.289992
3304.8	-16.010323
3304.85	-15.819622
3304.9	-15.737715
3304.95	-15.756826
3305	-15.871311
3305.05	-16.037447
3305.1	-16.213163
3305.15	-16.338448
3305.2	-16.357064
3305.25	-16.216333
3305.3	-15.893216
3305.35	-15.372141
3305.4	-14.670249
3305.45	-13.840089
3305.5	-12.95886
3305.55	-12.106041
3305.6	-11.374823
3305.65	-10.837755
3305.7	-10.565778
3305.75	-10.583142
3305.8	-10.915475
3305.85	-11.521688
3305.9	-12.344937
3305.95	-13.296555
3306	-14.294528
3306.05	-15.234058
3306.1	-16.060434
3306.15	-16.710814
3306.2	-17.171806
3306.25	-17.430789
3306.3	-17.527913
3306.35	-17.518875
3306.4	-17.512985
3306.45	-17.581262
3306.5	-17.816511
3306.55	-18.288859
3306.6	-19.035682
3306.65	-20.04843
3306.7	-21.291097
3306.75	-22.673918
3306.8	-24.114334
3306.85	-25.48113
3306.9	-26.65838
3306.95	-27.530866
3307	-28.017664
3307.05	-28.068408
3307.1	-27.690761
3307.15	-26.902116
3307.2	-25.8031
3307.25	-24.467719
3307.3	-23.023842
3307.35	-21.553274
3307.4	-20.163153
3307.45	-18.89033
3307.5	-17.765562
3307.55	-16.770353
3307.6	-15.869545
3307.65	-14.988571
3307.7	-14.089179
3307.75	-13.09773
3307.8	-11.999385
3307.85	-10.773182
3307.9	-9.4346395
3307.95	-8.0195089
3308	-6.6061009
3308.05	-5.2359313
3308.1	-3.9916283
3308.15	-2.9326723
3308.2	-2.1393926
3308.25	-1.6404396
3308.3	-1.4833652
3308.35	-1.6633515
3308.4	-2.1669961
3308.45	-2.942826
3308.5	-3.9339474
3308.55	-5.0439777
3308.6	-6.186652
3308.65	-7.270589
3308.7	-8.2059309
3308.75	-8.9157797
3308.8	-9.3566925
3308.85	-9.4951994
3308.9	-9.3281604
3308.95	-8.8638869
3309	-8.1673282
3309.05	-7.3009115
3309.1	-6.3414741
3309.15	-5.349068
3309.2	-4.4193651
3309.25	-3.5958075
3309.3	-2.9294722
3309.35	-2.4236252
3309.4	-2.0827094
3309.45	-1.8774857
3309.5	-1.8014259
3309.55	-1.807687
3309.6	-1.8736753
3309.65	-1.9469724
3309.7	-2.0119016
3309.75	-2.0393273
3309.8	-2.0376657
3309.85	-2.0049357
3309.9	-1.9669493
3309.95	-1.9480479
3310	-1.9949489
3310.05	-2.1232279
3310.1	-2.3677546
3310.15	-2.7444404
3310.2	-3.2302264
3310.25	-3.7786983
3310.3	-4.3706401
3310.35	-4.9338501
3310.4	-5.430804
3310.45	-5.7977498
3310.5	-6.0106616
3310.55	-6.0486012
3310.6	-5.9167019
3310.65	-5.6365243
3310.7	-5.2460987
3310.75	-4.7697524
3310.8	-4.2472219
3310.85	-3.7178305
3310.9	-3.2235906
3310.95	-2.7671962
3311	-2.3770202
3311.05	-2.0386356
3311.1	-1.7466859
3311.15	-1.4756471
3311.2	-1.2454569
3311.25	-1.0480808
3311.3	-0.91546344
3311.35	-0.861974
3311.4	-0.92428383
3311.45	-1.1011787
3311.5	-1.4134287
3311.55	-1.8413496
3311.6	-2.3720348
3311.65	-2.964223
3311.7	-3.5902718
3311.75	-4.1958884
3311.8	-4.7741276
3311.85	-5.28977
3311.9	-5.7339979
3311.95	-6.0756186
3312	-6.3235796
3312.05	-6.4639541
3312.1	-6.513449
3312.15	-6.4606481
3312.2	-6.3285059
3312.25	-6.0996363
3312.3	-5.7884042
3312.35	-5.3779903
3312.4	-4.8777968
3312.45	-4.2728636
3312.5	-3.5671639
3312.55	-2.7615577
3312.6	-1.8752637
3312.65	-0.89963303
3312.7	0.14708607
3312.75	1.2438917
3312.8	2.3320393
3312.85	3.3821831
3312.9	4.3224781
3312.95	5.1213199
3313	5.7300757
3313.05	6.1226655
3313.1	6.259463
3313.15	6.1544369
3313.2	5.8167612
3313.25	5.292112
3313.3	4.6209104
3313.35	3.8784612
3313.4	3.1206632
3313.45	2.4169881
3313.5	1.8110371
3313.55	1.3346395
3313.6	0.997837
3313.65	0.80166648
3313.7	0.71800371
3313.75	0.73410561
3313.8	0.7911876
3313.85	0.85989353
3313.9	0.8962415
3313.95	0.89834382
3314	0.83096031
3314.05	0.72063673
3314.1	0.56859409
3314.15	0.4120985
3314.2	0.27181487
3314.25	0.17106339
3314.3	0.10959849
3314.35	0.12779089
3314.4	0.22721086
3314.45	0.43438096
3314.5	0.73280001
3314.55	1.1245344
3314.6	1.5939084
3314.65	2.1175513
3314.7	2.6606075
3314.75	3.1917015
3314.8	3.6365843
3314.85	3.9541553
3314.9	4.0904558
3314.95	4.029974
3315	3.7360011
3315.05	3.2281318
3315.1	2.5197486
3315.15	1.6724575
3315.2	0.71792367
3315.25	-0.25662245
3315.3	-1.2102154
3315.35	-2.0794552
3315.4	-2.845235
3315.45	-3.4758595
3315.5	-3.9797402
3315.55	-4.3357173
3315.6	-4.5598038
3315.65	-4.6446994
3315.7	-4.60534
3315.75	-4.4246457
3315.8	-4.1131034
3315.85	-3.6511882
3315.9	-3.0454015
3315.95	-2.2971879
3316	-1.4439085
3316.05	-0.50290451
3316.1	0.45663067
3316.15	1.4129962
3316.2	2.2979555
3316.25	3.0615034
3316.3	3.6315907
3316.35	3.9886638
3316.4	4.1089533
3316.45	3.9984264
3316.5	3.6735999
3316.55	3.1965842
3316.6	2.6019021
3316.65	1.9597705
3316.7	1.3135453
3316.75	0.72018652
3316.8	0.2054641
3316.85	-0.18115206
3316.9	-0.44322315
3316.95	-0.55065223
3317	-0.5194507
3317.05	-0.34000873
3317.1	-0.047470538
3317.15	0.35142351
3317.2	0.81198437
3317.25	1.3085376
3317.3	1.7832981
3317.35	2.1912577
3317.4	2.488935
3317.45	2.6430059
3317.5	2.6160299
3317.55	2.403149
3317.6	2.0136497
3317.65	1.48388
3317.7	0.85703768
3317.75	0.20332949
3317.8	-0.42109805
3317.85	-0.9412916
3317.9	-1.3256799
3317.95	-1.5203302
3318	-1.5247409
3318.05	-1.338072
3318.1	-0.98589743
3318.15	-0.50302911
3318.2	0.06610453
3318.25	0.71156395
3318.3	1.3698642
3318.35	2.0143578
3318.4	2.6248489
3318.45	3.1867115
3318.5	3.6811292
3318.55	4.103464
3318.6	4.4233819
3318.65	4.6597404
3318.7	4.8294488
3318.75	4.9623263
3318.8	5.066156
3318.85	5.178938
3318.9	5.3368493
3318.95	5.5764915
3319	5.8961943
3319.05	6.2924749
3319.1	6.7116132
3319.15	7.1095436
3319.2	7.3933619
3319.25	7.5148929
3319.3	7.4309832
3319.35	7.1276806
3319.4	6.5992132
3319.45	5.895549
3319.5	5.0812261
3319.55	4.2511082
3319.6	3.4682706
3319.65	2.8160786
3319.7	2.3400415
3319.75	2.09578
3319.8	2.0713151
3319.85	2.2696448
3319.9	2.6387198
3319.95	3.1624691
3320	3.7758648
3320.05	4.445879
3320.1	5.114635
3320.15	5.7420307
3320.2	6.2813703
3320.25	6.7162217
3320.3	7.0103283
3320.35	7.1745856
3320.4	7.200728
3320.45	7.1230062
3320.5	6.9462108
3320.55	6.7152435
3320.6	6.4509146
3320.65	6.1837557
3320.7	5.9250675
3320.75	5.704072
3320.8	5.5232749
3320.85	5.3961886
3320.9	5.3085131
3320.95	5.2678723
3321	5.2561046
3321.05	5.2642538
3321.1	5.2556894
3321.15	5.2155052
3321.2	5.1133708
3321.25	4.9539862
3321.3	4.7193731
3321.35	4.423416
3321.4	4.0640328
3321.45	3.6768691
3321.5	3.2845799
3321.55	2.9277096
3321.6	2.6357043
3321.65	2.4417539
3321.7	2.3545691
3321.75	2.3882304
3321.8	2.506905
3321.85	2.707634
3321.9	2.9579356
3321.95	3.2292678
3322	3.4598127
3322.05	3.6282837
3322.1	3.7040947
3322.15	3.6746849
3322.2	3.5437319
3322.25	3.3446832
3322.3	3.1046081
3322.35	2.8632792
3322.4	2.6559904
3322.45	2.5287578
3322.5	2.5017359
3322.55	2.5854696
3322.6	2.7763413
3322.65	3.0682315
3322.7	3.403883
3322.75	3.7446514
3322.8	4.0283597
3322.85	4.2037602
3322.9	4.2121136
3322.95	4.0268403
3323	3.6357176
3323.05	3.074915
3323.1	2.3825
3323.15	1.633461
3323.2	0.87797861
3323.25	0.21229086
3323.3	-0.30863803
3323.35	-0.63382523
3323.4	-0.73610195
3323.45	-0.59341586
3323.5	-0.22902302
3323.55	0.33367222
3323.6	1.0265451
3323.65	1.8036465
3323.7	2.61619
3323.75	3.4164751
3323.8	4.1583804
3323.85	4.8138185
3323.9	5.352516
3323.95	5.7782523
3324	6.0931566
3324.05	6.3231103
3324.1	6.4685313
3324.15	6.552642
3324.2	6.5860308
3324.25	6.5807625
3324.3	6.5300198
3324.35	6.4346799
3324.4	6.2760979
3324.45	6.0516626
3324.5	5.730621
3324.55	5.3126127
3324.6	4.7920199
3324.65	4.1665673
3324.7	3.4347125
3324.75	2.6362892
3324.8	1.7918729
3324.85	0.92553579
3324.9	0.079604333
3324.95	-0.69723192
3325	-1.3679856
3325.05	-1.8803552
3325.1	-2.2227357
3325.15	-2.365625
3325.2	-2.3096085
3325.25	-2.0399331
3325.3	-1.5963941
3325.35	-1.0070398
3325.4	-0.33801827
3325.45	0.37536763
3325.5	1.0665989
3325.55	1.6837886
3325.6	2.1683922
3325.65	2.5030633
3325.7	2.6750587
3325.75	2.7118132
3325.8	2.6153269
3325.85	2.4428799
3325.9	2.2445484
3325.95	2.063357
3326	1.9291247
3326.05	1.8936531
3326.1	1.9552885
3326.15	2.1220219
3326.2	2.3704459
3326.25	2.6775639
3326.3	2.990003
3326.35	3.2759718
3326.4	3.4799241
3326.45	3.5957784
3326.5	3.5840244
3326.55	3.4553329
3326.6	3.2175852
3326.65	2.9022379
3326.7	2.5340124
3326.75	2.1745755
3326.8	1.8564242
3326.85	1.6261372
3326.9	1.4897576
3326.95	1.4610432
3327	1.5190242
3327.05	1.6657644
3327.1	1.8657681
3327.15	2.1122125
3327.2	2.3599556
3327.25	2.6042204
3327.3	2.8285356
3327.35	3.0429649
3327.4	3.2355529
3327.45	3.4278949
3327.5	3.600968
3327.55	3.7831604
3327.6	3.9546155
3327.65	4.1299151
3327.7	4.306494
3327.75	4.4818496
3327.8	4.6503866
3327.85	4.8125902
3327.9	4.9438106
3327.95	5.04191
3328	5.0817268
3328.05	5.0660706
3328.1	4.9647106
3328.15	4.7798125
3328.2	4.488494
3328.25	4.1135036
3328.3	3.666473
3328.35	3.1546319
3328.4	2.593993
3328.45	2.0219612
3328.5	1.4346657
3328.55	0.87597497
3328.6	0.34679503
3328.65	-0.1161842
3328.7	-0.52187818
3328.75	-0.82940276
3328.8	-1.0513423
3328.85	-1.14566
3328.9	-1.1297031
3328.95	-0.99177921
3329	-0.74795419
3329.05	-0.40725945
3329.1	0.0023103856
3329.15	0.47074166
3329.2	0.95029801
3329.25	1.4155069
3329.3	1.8247375
3329.35	2.1670921
3329.4	2.4090094
3329.45	2.5466664
3329.5	2.5660284
3329.55	2.4865035
3329.6	2.3165549
3329.65	2.0764498
3329.7	1.771419
3329.75	1.4353
3329.8	1.0587898
3329.85	0.6782933
3329.9	0.28311276
3329.95	-0.10988314
3330	-0.50802503
3330.05	-0.88728739
3330.1	-1.2607585
3330.15	-1.5934122
3330.2	-1.8805698
3330.25	-2.0991069
3330.3	-2.2480736
3330.35	-2.3036835
3330.4	-2.278754
3330.45	-2.1797078
3330.5	-2.0240026
3330.55	-1.8121886
3330.6	-1.5670202
3330.65	-1.3018627
3330.7	-1.0421827
3330.75	-0.78320529
3330.8	-0.55596057
3330.85	-0.34415699
3330.9	-0.16850674
3330.95	-0.017037999
3331	0.10683405
3331.05	0.209606
3331.1	0.28551022
3331.15	0.34527207
3331.2	0.37272051
3331.25	0.37198882
3331.3	0.32720836
3331.35	0.24188074
3331.4	0.10653982
3331.45	-0.065884405
3331.5	-0.2877635
3331.55	-0.53415288
3331.6	-0.78856092
3331.65	-1.0265246
3331.7	-1.2535502
3331.75	-1.4602864
3331.8	-1.6527325
3331.85	-1.8112781
3331.9	-1.9686068
3331.95	-2.1301284
3332	-2.3241661
3332.05	-2.5548019
3332.1	-2.8482792
3332.15	-3.189601
3332.2	-3.589571
3332.25	-4.0241313
3332.3	-4.4771938
3332.35	-4.9045017
3332.4	-5.2913112
3332.45	-5.6104706
3332.5	-5.8516335
3332.55	-5.9874278
3332.6	-6.0296926
3332.65	-5.9715556
3332.7	-5.8373129
3332.75	-5.6303087
3332.8	-5.3966998
3332.85	-5.1458374
3332.9	-4.9217742
3332.95	-4.7145049
3333	-4.5590389
3333.05	-4.4404356
3333.1	-4.3673272
3333.15	-4.3413863
3333.2	-4.3469988
3333.25	-4.3764437
3333.3	-4.4162528
3333.35	-4.444718
3333.4	-4.4679109
3333.45	-4.4537676
3333.5	-4.4173628
3333.55	-4.3410534
3333.6	-4.2569659
3333.65	-4.1663045
3333.7	-4.0980042
3333.75	-4.0410236
3333.8	-4.0181864
3333.85	-4.0177762
3333.9	-4.0396653
3333.95	-4.0620682
3334	-4.0698222
3334.05	-4.0250163
3334.1	-3.916695
3334.15	-3.7099696
3334.2	-3.4095883
3334.25	-2.9856219
3334.3	-2.447683
3334.35	-1.7926296
3334.4	-1.0431195
3334.45	-0.2130198
3334.5	0.68175988
3334.55	1.6177047
3334.6	2.5560498
3334.65	3.4661224
3334.7	4.3152248
3334.75	5.0782761
3334.8	5.7166332
3334.85	6.2178572
3334.9	6.5611831
3334.95	6.7449807
3335	6.7770031
3335.05	6.700635
3335.1	6.5401922
3335.15	6.3556888
3335.2	6.1739326
3335.25	6.0507208
3335.3	5.995999
3335.35	6.0430642
3335.4	6.1698448
3335.45	6.3775779
3335.5	6.6413657
3335.55	6.9521326
3335.6	7.2574167
3335.65	7.5460899
3335.7	7.7768308
3335.75	7.9482282
3335.8	8.0560279
3335.85	8.1242663
3335.9	8.1450362
3335.95	8.1548134
3336	8.1800532
3336.05	8.259971
3336.1	8.3931237
3336.15	8.6002528
3336.2	8.867133
3336.25	9.2018891
3336.3	9.5645193
3336.35	9.941391
3336.4	10.304909
3336.45	10.636829
3336.5	10.908284
3336.55	11.10871
3336.6	11.226733
3336.65	11.274064
3336.7	11.235715
3336.75	11.13282
3336.8	10.971702
3336.85	10.776845
3336.9	10.559828
3336.95	10.350291
3337	10.14651
3337.05	9.9750861
3337.1	9.8379941
3337.15	9.7435084
3337.2	9.6834324
3337.25	9.648319
3337.3	9.6130078
3337.35	9.573367
3337.4	9.4902982
3337.45	9.3481525
3337.5	9.1318857
3337.55	8.8425113
3337.6	8.48524
3337.65	8.0835157
3337.7	7.6645173
3337.75	7.2578124
3337.8	6.8788863
3337.85	6.5488575
3337.9	6.2753841
3337.95	6.0718644
3338	5.9324014
3338.05	5.8513623
3338.1	5.8213345
3338.15	5.831731
3338.2	5.8524424
3338.25	5.8843357
3338.3	5.8877134
3338.35	5.8560594
3338.4	5.7766844
3338.45	5.6414768
3338.5	5.438084
3338.55	5.1837453
3338.6	4.8723918
3338.65	4.5303994
3338.7	4.1573468
3338.75	3.7822656
3338.8	3.4140458
3338.85	3.0650569
3338.9	2.73492
3338.95	2.4255867
3339	2.1232872
3339.05	1.8328539
3339.1	1.5413425
3339.15	1.2477761
3339.2	0.95278018
3339.25	0.66524905
3339.3	0.3903114
3339.35	0.14653216
3339.4	-0.061709061
3339.45	-0.21408138
3339.5	-0.30822478
3339.55	-0.32872702
3339.6	-0.28876849
3339.65	-0.18647145
3339.7	-0.035974692
3339.75	0.14800772
3339.8	0.34765841
3339.85	0.55167976
3339.9	0.74037427
3339.95	0.90514495
3340	1.0322769
3340.05	1.1228378
3340.1	1.1751819
3340.15	1.1944214
3340.2	1.1809418
3340.25	1.1422606
3340.3	1.0856346
3340.35	1.0230873
3340.4	0.95692597
3340.45	0.89345666
3340.5	0.83131886
3340.55	0.77346375
3340.6	0.71682497
3340.65	0.66368214
3340.7	0.60951447
3340.75	0.55719652
3340.8	0.50551066
3340.85	0.45571779
3340.9	0.40562758
3340.95	0.35812233
3341	0.31332115
3341.05	0.27146262
3341.1	0.2325907
3341.15	0.19759645
3341.2	0.1661536
3341.25	0.13891951
3341.3	0.11493599
3341.35	0.094256541
3341.4	0.076234246
3341.45	0.060819511
3341.5	0.047725151
3341.55	0.036873481
3341.6	0.02756308
3341.65	0.019802281
3341.7	0.01332529
3341.75	0.0081834342
3341.8	0.0043329444
3341.85	0.0017664232
3341.9	0.00038983952
3341.95	0
