# Menlo Systems GmbH TERAScan++
# Program Version 1.0.96
# Start: 3242 ps, Average over 67108 waveforms. Timestamp: 2017-10-16T16:09:43
# Window type: Tukey, parameters: alpha = 0.1
# Time [ps]	THz Signal [a.u.]
3301.05	-3.3190361
3301.1	-3.0145138
3301.15	-2.6479309
3301.2	-2.2295561
3301.25	-1.7374194
3301.3	-1.1862408
3301.35	-0.59396479
3301.4	0.0022566769
3301.45	0.5792239
3301.5	1.08806
3301.55	1.5103247
3301.6	1.8150353
3301.65	2.0176724
3301.7	2.094879
3301.75	2.0699922
3301.8	1.9338941
3301.85	1.6970605
3301.9	1.3364521
3301.95	0.87194945
3302	0.28372435
3302.05	-0.42020041
3302.1	-1.2515793
3302.15	-2.1532603
3302.2	-3.0878409
3302.25	-3.9877802
3302.3	-4.8031273
3302.35	-5.4567622
3302.4	-5.9024026
3302.45	-6.0831152
3302.5	-6.0003774
3302.55	-5.6588555
3302.6	-5.0861311
3302.65	-4.3272017
3302.7	-3.4457608
3302.75	-2.4935208
3302.8	-1.5466396
3302.85	-0.63093123
3302.9	0.20241539
3302.95	0.94675089
3303	1.5722012
3303.05	2.1003806
3303.1	2.5491811
3303.15	2.9586882
3303.2	3.3683172
3303.25	3.8212641
3303.3	4.3488024
3303.35	4.978948
3303.4	5.7227323
3303.45	6.5936129
3303.5	7.5727357
3303.55	8.6519596
3303.6	9.8003347
3303.65	10.993768
3303.7	12.197188
3303.75	13.398477
3303.8	14.559618
3303.85	15.675036
3303.9	16.721076
3303.95	17.700318
3304	18.592406
3304.05	19.397346
3304.1	20.087755
3304.15	20.656507
3304.2	21.08319
3304.25	21.364655
3304.3	21.484842
3304.35	21.477568
3304.4	21.350355
3304.45	21.156782
3304.5	20.927061
3304.55	20.708295
3304.6	20.502077
3304.65	20.336547
3304.7	20.190255
3304.75	20.051152
3304.8	19.893432
3304.85	19.701825
3304.9	19.451757
3304.95	19.128215
3305	18.716086
3305.05	18.207186
3305.1	17.571758
3305.15	16.826373
3305.2	15.967387
3305.25	15.01208
3305.3	13.975574
3305.35	12.895515
3305.4	11.804524
3305.45	10.723609
3305.5	9.6608169
3305.55	8.6213684
3305.6	7.5684364
3305.65	6.4752993
3305.7	5.2600459
3305.75	3.8846158
3305.8	2.2979436
3305.85	0.48747744
3305.9	-1.5513199
3305.95	-3.7722704
3306	-6.1117542
3306.05	-8.4613781
3306.1	-10.73637
3306.15	-12.829696
3306.2	-14.677858
3306.25	-16.199812
3306.3	-17.378379
3306.35	-18.207585
3306.4	-18.732216
3306.45	-18.986472
3306.5	-19.046517
3306.55	-18.959092
3306.6	-18.790403
3306.65	-18.572027
3306.7	-18.3528
3306.75	-18.13998
3306.8	-17.96635
3306.85	-17.83502
3306.9	-17.77401
3306.95	-17.755304
3307	-17.778755
3307.05	-17.814601
3307.1	-17.85014
3307.15	-17.847715
3307.2	-17.797233
3307.25	-17.672301
3307.3	-17.478785
3307.35	-17.213491
3307.4	-16.89635
3307.45	-16.543385
3307.5	-16.211916
3307.55	-15.932433
3307.6	-15.73174
3307.65	-15.610212
3307.7	-15.574747
3307.75	-15.617396
3307.8	-15.71897
3307.85	-15.807013
3307.9	-15.848925
3307.95	-15.787011
3308	-15.57774
3308.05	-15.187098
3308.1	-14.620186
3308.15	-13.889294
3308.2	-13.057988
3308.25	-12.179997
3308.3	-11.347843
3308.35	-10.633507
3308.4	-10.124132
3308.45	-9.8600552
3308.5	-9.8850757
3308.55	-10.195746
3308.6	-10.756629
3308.65	-11.514135
3308.7	-12.396987
3308.75	-13.306029
3308.8	-14.184058
3308.85	-14.947873
3308.9	-15.550448
3308.95	-15.960416
3309	-16.198198
3309.05	-16.299639
3309.1	-16.334832
3309.15	-16.35895
3309.2	-16.48005
3309.25	-16.759067
3309.3	-17.261233
3309.35	-18.014639
3309.4	-19.014821
3309.45	-20.223769
3309.5	-21.577486
3309.55	-22.964615
3309.6	-24.28352
3309.65	-25.401239
3309.7	-26.23667
3309.75	-26.686519
3309.8	-26.736207
3309.85	-26.370922
3309.9	-25.63483
3309.95	-24.598903
3310	-23.356907
3310.05	-21.995965
3310.1	-20.629695
3310.15	-19.319927
3310.2	-18.118978
3310.25	-17.032676
3310.3	-16.059176
3310.35	-15.145851
3310.4	-14.265033
3310.45	-13.353396
3310.5	-12.377358
3310.55	-11.297957
3310.6	-10.118355
3310.65	-8.8442089
3310.7	-7.5325715
3310.75	-6.216538
3310.8	-4.9525396
3310.85	-3.8056711
3310.9	-2.8522851
3310.95	-2.140389
3311	-1.7208414
3311.05	-1.6046083
3311.1	-1.8068034
3311.15	-2.2997959
3311.2	-3.0371823
3311.25	-3.9521667
3311.3	-4.9768976
3311.35	-6.0099777
3311.4	-6.9734356
3311.45	-7.7796225
3311.5	-8.3765066
3311.55	-8.7020908
3311.6	-8.7429662
3311.65	-8.4997438
3311.7	-8.0047717
3311.75	-7.2902644
3311.8	-6.4377127
3311.85	-5.4991998
3311.9	-4.5736861
3311.95	-3.7040574
3312	-2.9469256
3312.05	-2.3356427
3312.1	-1.8936963
3312.15	-1.6098457
3312.2	-1.4786189
3312.25	-1.457291
3312.3	-1.5373667
3312.35	-1.6710719
3312.4	-1.8245879
3312.45	-1.9602672
3312.5	-2.0667317
3312.55	-2.121479
3312.6	-2.1429456
3312.65	-2.1349888
3312.7	-2.1517601
3312.75	-2.2112195
3312.8	-2.3575678
3312.85	-2.5991936
3312.9	-2.9423681
3312.95	-3.3636583
3313	-3.85386
3313.05	-4.3571081
3313.1	-4.8338008
3313.15	-5.2292579
3313.2	-5.5163968
3313.25	-5.6542338
3313.3	-5.6448523
3313.35	-5.4700519
3313.4	-5.1607811
3313.45	-4.7361012
3313.5	-4.2405584
3313.55	-3.713695
3313.6	-3.1950062
3313.65	-2.7086099
3313.7	-2.2836481
3313.75	-1.9104107
3313.8	-1.5901817
3313.85	-1.3089983
3313.9	-1.0631341
3313.95	-0.84759475
3314	-0.68053207
3314.05	-0.57140949
3314.1	-0.56628624
3314.15	-0.66424326
3314.2	-0.89207144
3314.25	-1.2286707
3314.3	-1.6752701
3314.35	-2.1977497
3314.4	-2.7879858
3314.45	-3.3855788
3314.5	-3.9803814
3314.55	-4.5403459
3314.6	-5.0557836
3314.65	-5.4888983
3314.7	-5.8390146
3314.75	-6.0856659
3314.8	-6.241709
3314.85	-6.2905309
3314.9	-6.2527
3314.95	-6.119852
3315	-5.8933103
3315.05	-5.5656456
3315.1	-5.1460517
3315.15	-4.6098803
3315.2	-3.9930536
3315.25	-3.2733875
3315.3	-2.4598472
3315.35	-1.5507437
3315.4	-0.57478785
3315.45	0.46144964
3315.5	1.5275326
3315.55	2.5881089
3315.6	3.5905096
3315.65	4.4981551
3315.7	5.2535552
3315.75	5.8210659
3315.8	6.1628111
3315.85	6.2727572
3315.9	6.1386896
3315.95	5.7827761
3316	5.2422769
3316.05	4.5684986
3316.1	3.8135715
3316.15	3.0599567
3316.2	2.3494099
3316.25	1.7539565
3316.3	1.2883265
3316.35	0.97054949
3316.4	0.78060226
3316.45	0.71230742
3316.5	0.71869943
3316.55	0.76746808
3316.6	0.81404072
3316.65	0.84761742
3316.7	0.82990478
3316.75	0.76238985
3316.8	0.64561013
3316.85	0.50618735
3316.9	0.3628546
3316.95	0.24652236
3317	0.16393918
3317.05	0.145649
3317.1	0.20152317
3317.15	0.35031614
3317.2	0.58510204
3317.25	0.91696865
3317.3	1.3180733
3317.35	1.7982199
3317.4	2.3026972
3317.45	2.8159075
3317.5	3.2771405
3317.55	3.6548549
3317.6	3.8879409
3317.65	3.9491944
3317.7	3.7921817
3317.75	3.4227084
3317.8	2.8431841
3317.85	2.1010942
3317.9	1.2222045
3317.95	0.2715015
3318	-0.69589682
3318.05	-1.6165929
3318.1	-2.4486885
3318.15	-3.1541967
3318.2	-3.7416651
3318.25	-4.1813273
3318.3	-4.4835576
3318.35	-4.6494857
3318.4	-4.6947714
3318.45	-4.6030004
3318.5	-4.3899067
3318.55	-4.0259136
3318.6	-3.5186223
3318.65	-2.8682306
3318.7	-2.1004521
3318.75	-1.2246461
3318.8	-0.28538064
3318.85	0.67889716
3318.9	1.6070821
3318.95	2.4480972
3319	3.1488819
3319.05	3.6775775
3319.1	4.0024651
3319.15	4.1123716
3319.2	4.0048693
3319.25	3.7192097
3319.3	3.28498
3319.35	2.7682262
3319.4	2.2017483
3319.45	1.6568853
3319.5	1.1610934
3319.55	0.75119974
3319.6	0.43669651
3319.65	0.25661424
3319.7	0.20578011
3319.75	0.2854465
3319.8	0.48621277
3319.85	0.80028443
3319.9	1.1949729
3319.95	1.6443155
3320	2.1100824
3320.05	2.5450124
3320.1	2.8956985
3320.15	3.130263
3320.2	3.2004073
3320.25	3.1018327
3320.3	2.8234901
3320.35	2.396767
3320.4	1.8552714
3320.45	1.2525392
3320.5	0.63717856
3320.55	0.076192727
3320.6	-0.3943104
3320.65	-0.71677454
3320.7	-0.87943385
3320.75	-0.87285357
3320.8	-0.70227064
3320.85	-0.37839222
3320.9	0.05602806
3320.95	0.57455904
3321	1.1442347
3321.05	1.735267
3321.1	2.2971001
3321.15	2.821682
3321.2	3.2924984
3321.25	3.6943707
3321.3	4.0078375
3321.35	4.2481273
3321.4	4.4059439
3321.45	4.5042106
3321.5	4.5535068
3321.55	4.5899412
3321.6	4.6325988
3321.65	4.7325731
3321.7	4.8909473
3321.75	5.1224071
3321.8	5.40723
3321.85	5.7062716
3321.9	5.9578229
3321.95	6.1277446
3322	6.1377314
3322.05	5.9748566
3322.1	5.6131895
3322.15	5.0788691
3322.2	4.4076724
3322.25	3.6758677
3322.3	2.9330651
3322.35	2.2594979
3322.4	1.7115894
3322.45	1.3438114
3322.5	1.1782003
3322.55	1.2228839
3322.6	1.4573432
3322.65	1.860873
3322.7	2.386781
3322.75	2.9977351
3322.8	3.6254719
3322.85	4.2531168
3322.9	4.8267202
3322.95	5.3188405
3323	5.6932761
3323.05	5.9531012
3323.1	6.0912016
3323.15	6.1171284
3323.2	6.0343774
3323.25	5.8791456
3323.3	5.6613174
3323.35	5.4183364
3323.4	5.1479397
3323.45	4.9025435
3323.5	4.674588
3323.55	4.4951269
3323.6	4.3532185
3323.65	4.2664079
3323.7	4.2145074
3323.75	4.2028075
3323.8	4.2118448
3323.85	4.2244496
3323.9	4.2081995
3323.95	4.1473076
3324	4.0225097
3324.05	3.8339226
3324.1	3.5679948
3324.15	3.2462555
3324.2	2.8815934
3324.25	2.5176499
3324.3	2.180691
3324.35	1.9084693
3324.4	1.7012606
3324.45	1.5985882
3324.5	1.5893645
3324.55	1.6757735
3324.6	1.8264023
3324.65	2.0277156
3324.7	2.2285774
3324.75	2.4072354
3324.8	2.5265453
3324.85	2.5732653
3324.9	2.5222907
3324.95	2.3844632
3325	2.177766
3325.05	1.9351511
3325.1	1.6875939
3325.15	1.4827376
3325.2	1.3362047
3325.25	1.2856134
3325.3	1.3447241
3325.35	1.5153597
3325.4	1.765354
3325.45	2.0709927
3325.5	2.3640252
3325.55	2.6097343
3325.6	2.7346108
3325.65	2.7182334
3325.7	2.5356163
3325.75	2.1889188
3325.8	1.6956671
3325.85	1.1112574
3325.9	0.47449241
3325.95	-0.13720567
3326	-0.67742065
3326.05	-1.066733
3326.1	-1.2794143
3326.15	-1.2716903
3326.2	-1.0500836
3326.25	-0.6169794
3326.3	-0.0084795916
3326.35	0.73965992
3326.4	1.5446017
3326.45	2.3705322
3326.5	3.1662703
3326.55	3.9016003
3326.6	4.5309388
3326.65	5.058291
3326.7	5.4572233
3326.75	5.7432781
3326.8	5.9284245
3326.85	6.042316
3326.9	6.086307
3326.95	6.0753152
3327	6.0097111
3327.05	5.9008132
3327.1	5.7438993
3327.15	5.5441648
3327.2	5.2671337
3327.25	4.9293621
3327.3	4.4992938
3327.35	3.987807
3327.4	3.3912085
3327.45	2.7201411
3327.5	1.9874454
3327.55	1.2261617
3327.6	0.45637732
3327.65	-0.27953206
3327.7	-0.95183374
3327.75	-1.5167732
3327.8	-1.951062
3327.85	-2.206637
3327.9	-2.2810796
3327.95	-2.1575509
3328	-1.854733
3328.05	-1.3898266
3328.1	-0.81693984
3328.15	-0.15213113
3328.2	0.51485085
3328.25	1.1474539
3328.3	1.6800668
3328.35	2.099849
3328.4	2.3745122
3328.45	2.5117918
3328.5	2.503528
3328.55	2.3898583
3328.6	2.1995387
3328.65	1.9824495
3328.7	1.7777191
3328.75	1.6417907
3328.8	1.5943863
3328.85	1.660718
3328.9	1.8205683
3328.95	2.0542509
3329	2.3292011
3329.05	2.6202049
3329.1	2.8718795
3329.15	3.0706989
3329.2	3.1669438
3329.25	3.1531575
3329.3	3.0240808
3329.35	2.8052809
3329.4	2.5212738
3329.45	2.2104518
3329.5	1.8951037
3329.55	1.6300667
3329.6	1.4329603
3329.65	1.336654
3329.7	1.3269155
3329.75	1.4066242
3329.8	1.5559728
3329.85	1.7525413
3329.9	1.9655936
3329.95	2.1834668
3330	2.3843035
3330.05	2.5732126
3330.1	2.7415331
3330.15	2.9102584
3330.2	3.0629795
3330.25	3.2145219
3330.3	3.3567955
3330.35	3.510926
3330.4	3.6638472
3330.45	3.8219662
3330.5	3.9699425
3330.55	4.119484
3330.6	4.2531041
3330.65	4.3664272
3330.7	4.4431646
3330.75	4.474834
3330.8	4.4503469
3330.85	4.3596491
3330.9	4.1851944
3330.95	3.9338423
3331	3.6046797
3331.05	3.2217957
3331.1	2.7799893
3331.15	2.3110533
3331.2	1.8192859
3331.25	1.3292006
3331.3	0.84395575
3331.35	0.3976605
3331.4	-0.014043952
3331.45	-0.35035896
3331.5	-0.61434138
3331.55	-0.78244454
3331.6	-0.85551064
3331.65	-0.8271918
3331.7	-0.70234794
3331.75	-0.47530013
3331.8	-0.1733058
3331.85	0.1942553
3331.9	0.59797883
3331.95	1.0245414
3332	1.4273404
3332.05	1.7976378
3332.1	2.0893979
3332.15	2.2819636
3332.2	2.3802944
3332.25	2.3823576
3332.3	2.2917326
3332.35	2.1286217
3332.4	1.8934961
3332.45	1.6189075
3332.5	1.2872574
3332.55	0.93622654
3332.6	0.56318703
3332.65	0.18124117
3332.7	-0.21854647
3332.75	-0.61054055
3332.8	-0.99946732
3332.85	-1.345972
3332.9	-1.6557339
3332.95	-1.9020501
3333	-2.0852952
3333.05	-2.1863959
3333.1	-2.210275
3333.15	-2.1471089
3333.2	-2.01627
3333.25	-1.8231832
3333.3	-1.5997588
3333.35	-1.3477951
3333.4	-1.0985208
3333.45	-0.85144697
3333.5	-0.62677842
3333.55	-0.43275706
3333.6	-0.27871759
3333.65	-0.14710701
3333.7	-0.053353274
3333.75	0.024736947
3333.8	0.072086305
3333.85	0.1111728
3333.9	0.12929244
3333.95	0.13114601
3334	0.094729832
3334.05	0.026716488
3334.1	-0.081152792
3334.15	-0.22477522
3334.2	-0.40866605
3334.25	-0.60884568
3334.3	-0.82104126
3334.35	-1.0267157
3334.4	-1.2226484
3334.45	-1.3841344
3334.5	-1.5202038
3334.55	-1.6347485
3334.6	-1.7481935
3334.65	-1.845738
3334.7	-1.9676869
3334.75	-2.1251907
3334.8	-2.3470184
3334.85	-2.6251841
3334.9	-2.967852
3334.95	-3.3558857
3335	-3.7916747
3335.05	-4.2362847
3335.1	-4.6621269
3335.15	-5.0334643
3335.2	-5.3481845
3335.25	-5.5642563
3335.3	-5.6937764
3335.35	-5.7153235
3335.4	-5.6539742
3335.45	-5.5168374
3335.5	-5.3296942
3335.55	-5.1044636
3335.6	-4.8810929
3335.65	-4.6571374
3335.7	-4.4644016
3335.75	-4.3055668
3335.8	-4.1977789
3335.85	-4.1384318
3335.9	-4.1202448
3335.95	-4.1340712
3336	-4.1740713
3336.05	-4.2113942
3336.1	-4.2599746
3336.15	-4.2817027
3336.2	-4.2896154
3336.25	-4.270503
3336.3	-4.2238754
3336.35	-4.1627038
3336.4	-4.103333
3336.45	-4.0371337
3336.5	-3.9890645
3336.55	-3.9600266
3336.6	-3.951586
3336.65	-3.947942
3336.7	-3.9399279
3336.75	-3.9027555
3336.8	-3.8302856
3336.85	-3.6850647
3336.9	-3.4621242
3336.95	-3.1346328
3337	-2.7027764
3337.05	-2.1546484
3337.1	-1.5077143
3337.15	-0.76914139
3337.2	0.031417366
3337.25	0.88310962
3337.3	1.7611631
3337.35	2.6334045
3337.4	3.4627769
3337.45	4.2357713
3337.5	4.9011296
3337.55	5.4575122
3337.6	5.8589007
3337.65	6.1070355
3337.7	6.2009158
3337.75	6.1777049
3337.8	6.048629
3337.85	5.859644
3337.9	5.6275504
3337.95	5.4091784
3338	5.2333971
3338.05	5.1260415
3338.1	5.0923197
3338.15	5.1350909
3338.2	5.2446618
3338.25	5.4008973
3338.3	5.5727144
3338.35	5.7452141
3338.4	5.8833
3338.45	5.9827653
3338.5	6.0327011
3338.55	6.034234
3338.6	5.9893414
3338.65	5.9250939
3338.7	5.85122
3338.75	5.792641
3338.8	5.7531326
3338.85	5.7459507
3338.9	5.7714522
3338.95	5.8379675
3339	5.9120243
3339.05	5.9917927
3339.1	6.0617332
3339.15	6.1090978
3339.2	6.1156423
3339.25	6.0842202
3339.3	6.0039676
3339.35	5.8831963
3339.4	5.7172179
3339.45	5.5220773
3339.5	5.2955069
3339.55	5.0493628
3339.6	4.7910965
3339.65	4.543005
3339.7	4.2966726
3339.75	4.0689977
3339.8	3.8556204
3339.85	3.6652476
3339.9	3.4952379
3339.95	3.3442927
3340	3.2001208
3340.05	3.0604388
3340.1	2.9146006
3340.15	2.760018
3340.2	2.5941838
3340.25	2.4187895
3340.3	2.2323255
3340.35	2.0425835
3340.4	1.8547726
3340.45	1.6768391
3340.5	1.5102491
3340.55	1.3600243
3340.6	1.2251206
3340.65	1.1084903
3340.7	1.007991
3340.75	0.92287824
3340.8	0.84955048
3340.85	0.78595214
3340.9	0.72742241
3340.95	0.67216462
3341	0.6180026
3341.05	0.56384769
3341.1	0.50839612
3341.15	0.45223245
3341.2	0.3952834
3341.25	0.3387013
3341.3	0.28338234
3341.35	0.2320042
3341.4	0.18506188
3341.45	0.14377825
3341.5	0.10840875
3341.55	0.079209395
3341.6	0.055663056
3341.65	0.0373201
3341.7	0.023469458
3341.75	0.013484908
3341.8	0.006691296
3341.85	0.0025715402
3341.9	0.00053827055
3341.95	0
